city_development_index,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,Central_city,Experience_index,relevent_experience_Has relevent experience,relevent_experience_No relevent experience,gender_Female,gender_Male,gender_Other,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,target
0.727,0,3,12,4,4,0.06547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,2,2,9,0,6,0.017857143,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.754,1,3,6,4,1,0.31547619,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,18,4,1,0.101190476,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,8,4,1,0.523809524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,1,3,5,1,4,0.136904762,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.91,0,3,21,8,5,0.18452381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,21,4,2,0.333333333,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.555,0,3,1,0,6,0.077380952,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.682,0,2,0,0,6,0.151785714,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.939,2,2,8,0,5,0.25297619,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,21,5,2,0.089285714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,0,3,15,4,1,0.0625,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,0,3,8,0,1,0.008928571,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,4,0,1,1,0.258928571,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.897,1,3,2,1,1,0.25297619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,3,6,4,1,0.232142857,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,4,3,0.461309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,1,3,5,3,4,0.172619048,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,18,5,1,0.166666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.558,0,3,6,2,1,0.607142857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,7,5,1,0.232142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,2,3,5,0,1,0.56547619,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.896,1,3,19,3,1,0.238095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.949,0,3,21,0,5,0.110119048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,2,3,0,6,0.416666667,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,0,4,7,3,1,0.166666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.925,0,3,6,3,1,0.333333333,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.762,0,3,7,0,5,0.336309524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,1,3,5,1,1,0.050595238,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.855,0,3,0,0,6,0.18452381,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,4,3,2,1,0.107142857,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.84,1,3,14,5,2,0.273809524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.855,0,3,3,4,1,0.125,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.91,0,5,21,1,2,0.077380952,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.92,0,3,13,4,1,0.056547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,3,4,1,0.244047619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.804,0,3,12,5,2,0.306547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,4,11,0,5,0.229166667,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.897,0,4,9,2,1,0.285714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.897,0,4,10,2,5,0.005952381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,19,2,5,0.125,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.926,1,3,1,8,1,0.098214286,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,3,15,4,2,0.014880952,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,4,2,3,0.258928571,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.92,0,4,15,4,1,0.419642857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.939,0,1,4,0,6,0.080357143,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,0,3,6,2,1,0.011904762,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,21,4,3,0.130952381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,3,4,2,0.232142857,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,7,3,1,0.306547619,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.624,0,3,7,8,3,0.803571429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.878,0,1,2,0,6,0.139880952,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.855,2,2,2,2,1,0.160714286,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.92,0,5,21,0,5,0.193452381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,15,3,5,0.125,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,10,3,3,0.014880952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,6,6,1,0.321428571,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,0,3,9,4,1,0.05952381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.925,0,4,14,1,1,0.410714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,3,8,2,0.133928571,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.939,0,3,21,0,1,0.166666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,2,3,2,0,1,0.279761905,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.915,0,3,20,1,3,0.12202381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,3,5,4,2,0.285714286,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.92,0,3,10,6,1,0.095238095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,2,3,4,8,2,0.074404762,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.804,1,2,17,3,4,0.05952381,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,0,3,21,4,2,0.053571429,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.939,0,2,0,0,6,0.032738095,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,2,2,6,0,6,0.151785714,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.767,0,3,3,1,3,0.035714286,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.866,0,3,12,4,3,0.18452381,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.624,0,3,10,6,2,0.041666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,9,6,2,0.211309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.804,0,4,6,0,1,0.517857143,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.866,2,3,2,0,6,0.223214286,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.939,0,3,10,2,1,0.125,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.836,0,3,21,2,5,0.029761905,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.767,0,3,8,2,1,0.035714286,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.91,0,4,5,0,1,0.169642857,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.804,0,3,21,0,1,0.270833333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.698,1,2,9,0,4,0.220238095,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,0,3,21,7,5,0.020833333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,4,2,0.068452381,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,10,8,2,0.020833333,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.512,0,4,9,3,1,0.202380952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,3,11,7,1,0.047619048,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,2,3,3,1,0.107142857,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.804,2,3,3,0,6,0.217261905,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.666,0,3,21,5,1,0.235119048,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.624,0,3,1,0,6,0.202380952,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,4,3,1,0.431547619,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.92,0,4,21,0,1,0.19047619,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,4,7,4,1,0.18452381,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.698,2,3,3,0,1,0.175595238,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.926,0,5,14,7,5,0.026785714,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.682,2,3,3,0,6,0.035714286,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,3,16,5,2,0.056547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,8,5,0.386904762,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,8,1,0.05952381,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.558,2,3,2,0,6,0.136904762,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,4,7,4,2,0.125,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.767,2,3,15,0,1,0.517857143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.924,0,5,16,4,1,0.988095238,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.898,0,3,14,3,5,0.726190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.884,0,3,6,0,5,0.083333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.926,2,2,2,0,6,0.041666667,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.698,0,2,8,1,5,0.05952381,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.926,2,3,21,6,5,0.083333333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,0,3,12,3,1,0.06547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.743,0,3,12,4,3,0.297619048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,0,3,6,2,5,0.119047619,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,5,0,6,0.279761905,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,1,5,0,6,0.130952381,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.579,0,3,6,1,1,0.214285714,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,21,3,1,0.107142857,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.924,0,4,21,4,4,0.273809524,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.624,0,3,20,0,2,0.12797619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.754,1,3,21,8,3,0.660714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,9,0,1,0.297619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.878,2,3,10,0,4,0.157738095,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.754,0,3,7,6,1,0.06547619,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.866,0,3,11,2,1,0.110119048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,2,4,21,4,1,0.095238095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.738,0,5,21,0,5,0.148809524,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.923,0,3,4,8,1,0.032738095,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.843,1,3,11,3,2,0.113095238,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,8,3,6,0.25,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,4,0,1,0.5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.795,0,3,21,4,1,0.011904762,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,15,2,4,0.452380952,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.939,0,3,7,4,1,0.125,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.666,0,3,20,1,5,0.041666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.804,0,4,11,1,1,0.06547619,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.624,0,3,0,0,2,0.333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,2,2,6,8,1,0.232142857,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.624,2,3,5,5,4,0.035714286,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.558,0,3,6,1,1,0.297619048,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.624,0,3,14,8,5,0.083333333,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,2,8,0,6,0.095238095,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.92,0,3,21,0,5,0.047619048,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,2,12,4,4,0.261904762,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.624,2,3,11,1,1,0.672619048,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.939,0,3,9,0,1,0.220238095,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,9,3,5,0.416666667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.92,0,3,20,4,3,0.116071429,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.924,0,2,21,6,1,0.130952381,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,0,3,4,8,2,0.303571429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,14,1,1,0.258928571,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.624,0,4,17,3,2,0.366071429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.897,0,4,7,3,1,0.035714286,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,4,10,8,1,0.086309524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,5,0,1,0.053571429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,7,6,6,0.648809524,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,0,1,0.101190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.698,0,3,4,3,1,0.193452381,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,4,12,1,2,0.336309524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,3,21,4,2,0.047619048,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.698,0,3,4,0,6,0.05952381,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,2,2,1,0,6,0.297619048,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.624,0,4,7,3,1,0.151785714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.91,0,3,2,4,2,0.630952381,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.887,0,4,3,0,6,0.779761905,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,0,3,3,8,1,0.660714286,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,3,21,5,5,0.116071429,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,1,4,21,3,1,0.845238095,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.91,0,3,21,3,1,0.181547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,21,6,1,0.142857143,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.924,0,4,8,4,1,0.101190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.682,2,3,2,0,1,0.202380952,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.91,0,3,4,3,1,0.107142857,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.939,0,1,3,0,6,0.202380952,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.827,0,4,21,5,5,0.476190476,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.92,0,4,1,0,6,0.029761905,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.698,2,2,7,0,1,0.035714286,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.897,1,4,2,8,1,0.077380952,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,0,1,1,0.330357143,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.926,0,4,17,4,1,0.056547619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,8,0,6,0.089285714,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.926,0,2,1,1,6,0.157738095,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.884,1,3,17,8,1,0.547619048,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.91,2,2,4,0,6,0.321428571,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,2,3,4,2,1,0.092261905,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.836,1,2,9,3,2,0.023809524,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.624,2,3,4,4,2,0.702380952,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.92,0,4,12,8,1,0.229166667,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,0,3,8,4,6,0.142857143,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,6,3,1,0.238095238,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.887,2,3,5,2,1,0.101190476,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.91,0,4,15,3,1,0.369047619,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.926,0,3,19,3,1,0.5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.897,0,4,8,3,3,0.086309524,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.926,0,3,21,0,2,0.080357143,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,3,9,8,5,0.392857143,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.92,0,4,21,0,5,0.258928571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,2,4,21,0,2,0.029761905,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.843,0,3,0,0,1,0.229166667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.802,0,3,1,3,1,0.333333333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.92,2,3,9,0,6,0.232142857,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.691,0,3,16,0,3,0.044642857,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.926,2,2,2,2,2,0.148809524,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.925,2,3,14,7,3,0.419642857,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.754,1,3,4,0,1,0.104166667,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.789,0,3,14,2,5,0.125,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.92,0,3,7,1,1,0.571428571,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.624,0,2,3,0,6,0.241071429,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.939,0,4,16,4,5,0.1875,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.855,1,3,6,8,3,0.172619048,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,3,14,0,5,0.19047619,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.939,2,4,18,8,4,0.035714286,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.939,0,3,4,4,1,0.107142857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.802,2,4,3,0,1,0.898809524,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.754,0,4,4,3,1,0.226190476,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.887,0,4,21,0,1,0.389880952,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.91,2,4,12,4,1,0.130952381,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.556,1,3,7,6,1,0.303571429,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.624,2,2,4,0,6,0.142857143,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.682,0,3,21,4,2,0.041666667,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.698,0,5,21,0,1,0.026785714,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.624,0,3,0,0,1,0.330357143,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.92,0,3,1,0,1,0.116071429,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
